year,month,component,question number,text,screenshot_path,ms_path,marks
2021.0,m,62,2.0,Fig. 2.1 is a photograph of a tomato fruit that has been cut in half. 9 (a)  (i)  Draw a large diagram of the tomato fruit shown in Fig. 2.1. Fig. 2.1 [4] (ii)  Describe how you could show that a tomato fruit contains vitamin C. 10 ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [3] (b)  Fig. 2.2 is a photomicrograph of a tomato seed. 11 Q P magnification ×50 Fig. 2.2 Measure the length of  line PQ on Fig. 2.2. length of PQ ................................................. mm Calculate the actual size of the tomato seed using the formula and your measurement. magnification = length of line PQ actual length of the tomato seed Include the unit. Space for working. ................................................................ [3] seeds. 12 ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [6],screenshots/2021/march/component62/q2,marking_schemes/2021/march/component62/q2,16.0
2021.0,s,41,1.0,"DC (LK/CB) 202934/5 [Turn over Cambridge IGCSE™2 1 (a)  Baker’s yeast, Saccharomyces cerevisiae, is a single-celled organism that is classified in the kingdom Fungi. Fig. 1.1 is a drawing of a section through a yeast cell. H D G F E A B C 1 μm Fig. 1.1 (i)  State one other kingdom that contains organisms that all have structure A. .....................................................................................................................................  [1] (ii)  Table 1.1 shows some cell functions. Complete Table 1.1 by naming the cell structure responsible for each cell function and give the letter that identifies each cell structure in Fig. 1.1. Table 1.1 cell function cell structure letter from Fig. 1.1 storage of genes aerobic respiration amino acids are assembled to make protein [3] (b)  A student made a drawing of one Escherichia coli bacterium. Fig. 1.2 shows the student’s drawing. 3 Fig. 1.2 The actual length of the bacterial cell is 2 μm. (i)  Convert the actual length of the cell to millimetres. ................................................... mm  [1] (ii)  State the other information that the student needs in order to calculate the magnification of the drawing in Fig. 1.2. .....................................................................................................................................  [1] (c)  Describe  the  similarities  and  differences  between  the  structure  of  the  yeast  cell  and  the structure of the bacterial cell. Use the information in Fig. 1.1 and Fig. 1.2 in your answer. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [6] (d)  Some bacteria are involved in the nitrogen cycle. Fig. 1.3 shows part of the nitrogen cycle. nitrogen (N2) amino acids proteins 1 2 ammonium ions (NH4 +) 3 3 nitrite ions (NO2 –) nitrate ions (NO3 –) State the processes that are represented by 1, 2 and 3 on Fig. 1.3. Fig. 1.3 1  ................................................................................................................................................ 2  ................................................................................................................................................ 3  ................................................................................................................................................ [3]",screenshots/2021/summer/component41/q1,marking_schemes/2021/summer/component41/q1,15.0
2021.0,s,41,2.0,"Large quantities of plastic waste are polluting the oceans. 5 (a)  A survey published in March 2018 showed the increase in plastic waste in the Pacific Ocean. One area of the Pacific Ocean is known as the Great Pacific Garbage Patch (GPGP). Data were collected from areas inside and outside the GPGP between 1965 and 2015 to estimate the quantity of plastic waste. The results are shown in Fig. 2.1. estimated quantity of plastic waste / kg per km2 of ocean surface 1.4 1.2 1.0 0.8 0.6 0.4 0.2 0.0 1965 – 1974 1975 – 1984 1985 – 1994 1995 – 2004 2005 – 2014 2015 key: inside GPGP outside GPGP years Fig. 2.1 Describe the results of the survey shown in Fig. 2.1. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [4] 6 (b)  The green turtle, Chelonia mydas, is a species of marine animal that is harmed by plastic waste. Fig. 2.2 shows a green turtle swimming past a plastic bag in the Pacific Ocean. (i)  Turtles are classified as reptiles. Fig. 2.2 State one feature shown by all reptiles that is not found in amphibians. .....................................................................................................................................  [1] (ii)  Outline  the  dangers  of  non-biodegradable  plastic  waste  to  marine  animals,  such  as green turtles. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [4] (iii)  Suggest ways to reduce the quantity of plastic waste. 7 ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [2]",screenshots/2021/summer/component41/q2,marking_schemes/2021/summer/component41/q2,11.0
2021.0,s,41,3.0,"(a)  Explain why bacteria are useful in biotechnology. 8 ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [3] (b)  Insulin is one of many human proteins that are made by genetically engineered bacteria. Some people cannot produce insulin because their immune system has destroyed the cells that make insulin. (i)  State the organ that contains the cells that have been destroyed. .....................................................................................................................................  [1] (ii)  State the name of the disease caused by the destruction of these cells. .....................................................................................................................................  [1] (iii)  State the function of insulin in the body. .....................................................................................................................................  [1] (c)  Genetically engineered bacteria that are used to make insulin were grown in a fermenter for five days. Samples were taken from the fermenter every six hours and the number of bacteria in 1.0 mm3 of the nutrient solution were counted. Changes in the numbers of living bacteria in the samples taken from the fermenter are shown in Fig. 3.1. Q R S 1 ................................. ................................. ................................. ................................. P 2 .......................................................................... Fig. 3.1 (i)  Complete Fig. 3.1 by adding labels for the axes at  1  and  2  . (ii)  State the names of the stages of population growth of the bacteria labelled P to S. [1] P  ........................................................................................................................................ Q  ....................................................................................................................................... R  ........................................................................................................................................ S  ........................................................................................................................................ [2] (iii)  Explain, with reference to Fig. 3.1, why the bacteria did not grow in the fermenter for longer than five days. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [3] (d)  Mineral salts are important in the human diet. One of the most important is iron. 10 Explain: • • the importance of iron in the human diet the effects of an iron deficiency. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [3] (e)  Fig. 3.2 shows a field of cassava, Manihot esculenta, which is a crop plant grown in parts of Africa and Asia. Fig. 3.2 The plants store starch in their roots, which form a large part of the diet for many people. Cassava does not provide many vitamins or mineral ions. Genetic engineers have modified cassava to increase its iron content. They have done this by incorporating a gene for a membrane protein from the plant Arabidopsis thaliana. (i)  State  the  name  of  the  enzyme  that  is  used  to  cut  out  the  gene  from  the  DNA  of A. thaliana. .....................................................................................................................................  [1] (ii)  Describe how the gene from A. thaliana and the DNA from cassava form recombinant DNA. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [2] (iii)  Scientists who develop genetically engineered varieties of crop plants often breed them for several generations before releasing them for farmers to use. Suggest why the scientists do this. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [2]",screenshots/2021/summer/component41/q3,marking_schemes/2021/summer/component41/q3,20.0
2021.0,s,41,4.0,Two identical potted plants were used to investigate plant responses. 12 Plant A was placed on a clinostat that continually rotated. Plant B was not rotated. Both plants were then placed on their sides and kept in the dark. Fig. 4.1 shows the two plants at the start of the experiment and after seven days. at the start after seven days box to exclude light plant A plant B Fig. 4.1 (a)  State the name of the response shown by the shoot of plant B. .............................................................................................................................................  [1] (b)  Explain the reason for constantly rotating plant A. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [2] (c)  (i)   State the name of the plant hormone that causes the response of the shoot of plant B. .....................................................................................................................................  [1] (ii)  Explain how the plant hormone causes the response of plant B. 13 ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [3] (d)  Seeds germinate in the soil. The seedlings that grow from seeds show the same response as shown by plant B in Fig. 4.1. Explain the advantages of this response to the survival of seedlings and mature plants. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [3],screenshots/2021/summer/component41/q4,marking_schemes/2021/summer/component41/q4,10.0
2021.0,s,41,5.0,(a)  Fig. 5.1 shows the female reproductive system. 14 P Fig. 5.1 Label Fig. 5.1 using the letters listed to show the position of the organs that are identified by their functions. The first one (P) has been completed for you. P Q R S T site of secretion of mucus site of fertilisation site of implantation site of oestrogen secretion site where sperm are deposited during sexual intercourse [4] (b)  Fig. 5.2 shows a section through an egg cell at the time of ovulation. jelly coat cytoplasm with stores of protein and fat nucleus Fig. 5.2 (i)  Explain why the egg cell contains stores of protein and fat. 15 ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [3] (ii)  Describe the function of the jelly coat. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [2] (c)  Fertilisation results in the formation of a zygote. Describe how an embryo is formed from a zygote. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [4],screenshots/2021/summer/component41/q5,marking_schemes/2021/summer/component41/q5,13.0
2021.0,s,41,6.0,"6 (a)  Antibodies are proteins that are produced by lymphocytes. Antitoxins are antibodies which neutralise the toxins released by some bacteria. The transmissible disease diphtheria is caused by a bacterium that releases a toxin that can cause serious damage to the body. A person is suspected of having caught diphtheria. At  a  clinic,  the  person  is  given  an  injection  of  antitoxin  antibodies  that  provide  protection against the diphtheria toxin. She is also given an injection of the vaccine for diphtheria. A few weeks later she is given a second injection of the diphtheria vaccine. Fig. 6.1 shows the changes in concentration of the antitoxin antibodies and the antibodies produced in response to the vaccine. injection of antitoxin antibodies key: antitoxin antibodies antibodies produced in response to vaccination concentration of antibodies in the blood second injection of vaccine first injection of vaccine time Fig. 6.1 (i)  Explain the advantage of giving the person an injection of antitoxin antibodies. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [2] (ii)  Explain how the two injections of the vaccine result in better protection against diphtheria than the injection of antitoxin antibodies. 17 ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [3] (b)  Explain how antibodies protect the body against pathogens. ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [4] (c)  Antibodies can travel through the body in the lymphatic system. State two functions of the lymphatic system other than defence against disease. 1  ................................................................................................................................................ 2  ................................................................................................................................................ [2]",screenshots/2021/summer/component41/q6,marking_schemes/2021/summer/component41/q6,11.0
2021.0,s,42,1.0,"DC (KN/FC) 202969/5 [Turn over Cambridge IGCSE™1 (a)  Complete the sentence about the nervous system. 2 The  brain  and  spinal  cord  form  the  ............................................... nervous  system  and  the nerves coming into and out of the spinal cord are part of the ............................................... nervous system. [1] (b)  Fig.  1.1  shows  part  of  a  human  eye  and  three  neurones  that  conduct  electrical  impulses between the eye and the brain. These neurones are involved in the pupil reflex. A B C K J H G F E D (i)  State the type of neurone identified as A in Fig. 1.1. Fig. 1.1 .....................................................................................................................................  [1] not to scale (ii)  Table 1.1 shows the names of some parts of the eye, their functions and the letters in Fig. 1.1 that identify the parts of the eye. 3 Complete Table 1.1. Table 1.1 part of the eye function letter in Fig. 1.1 suspensory ligament G contracts in response to a bright light cornea contains  a  high  density  of  cones  for  colour vision [4] (c)  (i)  The eye can adjust how light is refracted through it in order to focus on a near object. State one process that uses energy when focusing on a near object. .....................................................................................................................................  [1] (ii)   Mitochondria require oxygen to release energy. Oxygen is transported to cells in the eye by red blood cells. State the name of the molecule in red blood cells that carries oxygen. .....................................................................................................................................  [1] (iii)   Explain how oxygen in the capillaries reaches the cells in the eye. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [2] (d)   Eyelashes and eyelids are mechanical barriers that help to prevent particles and pathogens entering the eye. (i)   Give two other mechanical barriers that defend the body against pathogens. 1  ........................................................................................................................................ 2  ........................................................................................................................................ [2] (ii)  State the name of the white blood cells that digest pathogens. .....................................................................................................................................  [1] (iii)  Conjunctivitis can be caused by pathogens and affects the tissues lining the eyelids and covering the sclera. People with conjunctivitis that is caused by a pathogen can develop active immunity. Explain why the shape of specific parts of a pathogen is important in the development of active immunity. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [3] (e)  Most insects and some crustaceans have compound eyes. State the name of the group that contains insects and crustaceans. .............................................................................................................................................  [1]",screenshots/2021/summer/component42/q1,marking_schemes/2021/summer/component42/q1,17.0
2021.0,s,42,2.0,"Fig. 2.1 shows a giant panda eating bamboo plants. 5 Fig. 2.2 shows a red panda, Ailurus fulgens, and a polar bear, Ursus maritimus. Fig. 2.1 red panda eating bamboo plants Fig. 2.2 polar bear eating fish (a)  State one dietary component that is more likely to be found in bamboo plants than in fish. .............................................................................................................................................  [1] (b)  (i)  State two features, visible in Fig. 2.1 and Fig. 2.2, that identify the three animals as all belonging to the same vertebrate group. 1  ........................................................................................................................................ 2  ........................................................................................................................................ [2] (ii)  DNA can also be used to classify species. 6 Molecular biologists compared the DNA base sequences of eight species from the same vertebrate group. They used the differences to draw a classification diagram. Fig.  2.3  shows  the  classification  diagram  for  these  eight  species.  The  shorter  the horizontal distance from two species to the branching point that they share, the more similar their DNA sequences are and the more closely the two species are related. The  scale  on  Fig.  2.3  shows  the  time  at  which  the  molecular  biologists  estimate  that each branching point occurred. red panda ferret giant panda polar bear wolf tiger human mouse 100 80 60 40 million years ago Fig. 2.3 20 0 Morphology can also be used to classify species. Some scientists think that morphology suggests that the giant panda is more closely related to the red panda than it is to the polar bear. Discuss  the  evidence  for  and  against  the  giant  panda  being  more  closely  related  to the red panda than it is to the polar bear. Use the information in Fig. 2.1, Fig. 2.2 and Fig. 2.3 in your answer. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [5] (iii)   State one other type of evidence that is used to classify species. .....................................................................................................................................  [1]",screenshots/2021/summer/component42/q2,marking_schemes/2021/summer/component42/q2,9.0
2021.0,s,42,3.0,"(a)  Fig. 3.1 shows some of the events that occur in the menstrual cycle. 8 A follicle is fully developed B gamete is released into the oviduct C lining of the uterus is removed from the body D lining of the uterus reaches a maximum thickness E lining of the uterus gets thicker Fig. 3.1 (i)  Put the events shown in Fig. 3.1 into the correct sequence. One has been done for you. B [1] (ii)   State the name of the hormone that stimulates event A to occur. .....................................................................................................................................  [1] (iii)   Event C means that menstruating females lose blood regularly. Two  females  of  the  same  age  have  different  dietary  needs  because  one  has  started menstruating and the other has not started menstruating. Suggest why the dietary needs of the two females are different. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [2] (b)   During pregnancy menstruation does not occur. Fig. 3.2 shows some of the organs of a pregnant woman, viewed from the side. fetus P Q R V U T S Describe what happens between ovulation and the formation of a fetus. Use the letters in Fig. 3.2 to support your answer. Fig. 3.2 ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... ................................................................................................................................................... .............................................................................................................................................  [6]",screenshots/2021/summer/component42/q3,marking_schemes/2021/summer/component42/q3,10.0
