component,question number,text,topic
4.0,2.0,"PhysicsAndMathsTutor.com2  Sulfuric acid and malonic acid are both dibasic acids. One mole of a dibasic acid can form two moles of hydrogen ions. Dibasic acids can form salts of the type Na2X and CaX. H2SO4  →  2H+  +  SO4 2– (a) Malonic acid is a white crystalline solid which is soluble in water. It melts at 135 °C. The structural formula of malonic acid is given below. It forms salts called malonates. CH2(COOH)2  or  HOOC – CH2 – COOH (i) How could you determine if a sample of malonic acid is pure? technique used  .......................................................................................................... result if pure  .........................................................................................................  [2] (ii) What is the molecular formula of malonic acid? ..............................................................................................................................  [1] (iii) When malonic acid is heated there are two products, carbon dioxide and a simpler carboxylic acid. Deduce the name and molecular formula of this acid. .................................................................................................................................... ..............................................................................................................................  [2] (iv) Malonic acid reacts with ethanol to form a colourless liquid which has a ‘fruity’ smell. Its structural formula is given below. O O C CH2 C O O CH2 CH3 CH3 CH2 What type of compound contains the group which is circled? ..............................................................................................................................  [1] PhysicsAndMathsTutor.com(b) (i) Suggest why a solution of malonic acid, concentration 0.2 mol / dm3, has a higher pH than one of sulfuric acid of the same concentration. ..............................................................................................................................  [1] (ii) Describe a test, other than measuring pH, which can be carried out on both acid solutions to conﬁ rm the explanation given in (b)(i) for the different pH values of the two acids. .................................................................................................................................... ..............................................................................................................................  [2] (c) Complete the following equations for reactions of these two acids. (i) sodium hydroxide  +  malonic acid  →  ....................  +  .................... .................... (ii) CuO  +  H2SO4  →  ....................  +   .................... (iii) Mg  +  CH2(COOH)2  →  ....................  +  .................... (iv)  K2CO3  +  H2SO4  →  ....................  +  ....................  +  .................... [1] [2] [2] [2]",acids-bases-salts
4.0,1.0,"1  One way of establishing a reactivity series is by displacement reactions. (a) A   series of experiments was carried out using the metals lead, magnesium, zinc and silver. Each metal was added in turn to aqueous solutions of the metal nitrates. The order of reactivity was found to be: magnesium zinc lead silver most reactive ↓ least reactive metal lead Pb magnesium Mg (cid:22)(cid:22) silver Ag zinc Zn (cid:22) (i) Complete the table. (cid:22)= reacts (cid:26)= does not react aqueous solution lead(II) nitrate magnesium nitrate zinc nitrate silver nitrate (ii) Displacement reactions are redox reactions. On the following equation, draw a ring around the reducing agent and an arrow to show the change which is oxidation. [3] Zn   +   Pb2+   →   Zn2+   +   Pb (iii) Complete the following ionic equation. Zn  +  2Ag+  →  .......  +  ....... [2] [1] PhysicsAndMathsTutor.com(b)  Another way of determining the order of reactivity of metals is by measuring the voltage and polarity of simple cells. The polarity of a cell is shown by which metal is the positive electrode and which metal is the negative electrode. An example of a simple cell is shown below. voltmeter V lead electrode + – zinc electrode electrolyte of dilute acid (i) (ii) Mark on the above diagram the direction of the electron ﬂ ow. [1] Explain, in terms of electron transfer, why the more reactive metal is always the negative electrode. ............................................................................................................................................. ............................................................................................................................................. .......................................................................................................................................  [2] (iii) The  following  table  gives  the  polarity  of  cells  using  the  metals  zinc,  lead,  copper  and manganese. cell A B C electrode 1 polarity electrode 2 polarity zinc manganese copper – – + lead lead lead + + – What information about the order of reactivity of these four metals can be deduced from the table? ............................................................................................................................................. ............................................................................................................................................. .......................................................................................................................................  [2] (iv) What  additional  information  is  needed  to  establish  the  order  of  reactivity  of  these  four metals using cells? .......................................................................................................................................  [1]",acids-bases-salts
4.0,3.0,"PhysicsAndMathsTutor.com5  Scandium, proton number 21, is not a typical transition element. (a) Scandium is a low density metal which has only one oxidation state in its compounds. Scandium compounds are white solids which form colourless solutions. Titanium, the next metal in the period, is a far more typical transition element. How would the properties of titanium differ from those of scandium? .................................................................................................................................................... .................................................................................................................................................... .................................................................................................................................................... ..............................................................................................................................................  [3] (b)  Scandium  ﬂ uoride  is  an  ionic  compound. The  valency  of  scandium  in  scandium  ﬂ uoride  is three. Draw a diagram which shows the formula of this compound, the charges on the ions and the arrangement of the valency electrons around the negative ions. Use Use × to represent an electron from a ﬂ uorine atom. ○ to represent an electron from a scandium atom. [3] (c) Scandium oxide is insoluble in water. Describe how you could show that it is an amphoteric oxide. .................................................................................................................................................... .................................................................................................................................................... .................................................................................................................................................... ..............................................................................................................................................  [3]",acids-bases-salts
4.0,2.0,"PhysicsAndMathsTutor.com4 (a)  The reactions between metals and acids are redox reactions. Zn  +  2H+  →  Zn2+  +  H2 (i) Which change in the above reaction is oxidation, Zn to Zn2+ or 2H+ to H2? Give a reason for your choice. ............................................................................................................................................. .......................................................................................................................................  [2] (ii) Which reactant in the above reaction is the oxidising agent? Give a reason for your choice. ............................................................................................................................................. .......................................................................................................................................  [2] (b)  The rate of reaction between a metal and an acid can be investigated using the apparatus shown below. 20 40 60 80 100 gas syringe hydrochloric acid zinc foil A   piece of zinc foil was added to 50 cm3 of hydrochloric acid, of concentration 2.0 mol / dm3. The acid was in excess. The hydrogen evolved was collected in the gas syringe and its volume measured every minute. The results were plotted and labelled as graph 1. graph 2 (with copper) graph 1 volume 0 0 time The experiment was repeated to show that the reaction between zinc metal and hydrochloric acid is catalysed by copper. A small volume of aqueous copper(II) chloride was added to the acid before the zinc was added. The results of this experiment were plotted on the same grid and labelled as graph 2. PhysicsAndMathsTutor.com(i) Explain why the reaction mixture in the second experiment contains copper metal. Include an equation in your explanation. ............................................................................................................................................. .......................................................................................................................................  [2] (ii) Explain how graph 2 shows that copper catalyses the reaction. ............................................................................................................................................. ............................................................................................................................................. .......................................................................................................................................  [3] (c) If the ﬁ rst experiment was repeated using ethanoic acid, CH3COOH, instead of hydrochloric acid, how and why would the graph be different from graph 1? .................................................................................................................................................... .................................................................................................................................................... .................................................................................................................................................... ..............................................................................................................................................  [4] (d)  Calculate  the  maximum  mass  of  zinc  which  will  react  with  50 cm3  of  hydrochloric  acid,  of concentration 2.0 mol / dm3. Zn  +  2HCl  →  ZnCl 2  +  H2 Show your working. [3]",acids-bases-salts
4.0,3.0,"PhysicsAndMathsTutor.com3  Silver(I) chromate(VI) is an insoluble salt. It is prepared by precipitation. 20 cm3  of  aqueous  silver(I)  nitrate,  concentration  0.2 mol / dm3,  was  mixed  with  20 cm3  of aqueous potassium chromate(VI), concentration 0.1 mol / dm3. After stirring, the mixture was ﬁ ltered. The precipitate was washed several times with distilled water. The precipitate was then left in a warm oven for several hours. 2AgNO3(aq)  +  K2CrO4(aq)  →  Ag2CrO4(s)  +  2KNO3(aq) (a) What difﬁ culty arises if the name of a compound of a transition element does not include its oxidation state, for example iron oxide? ........................................................................................................................................... .....................................................................................................................................  [2] (b)  These questions refer to the preparation of the salt. (i) Why is it necessary to ﬁ lter the mixture after mixing and stirring? ..............................................................................................................................  [1] (ii) What is the purpose of washing the precipitate? ..............................................................................................................................  [1] (iii) Why leave the precipitate in a warm oven? ..............................................................................................................................  [1] (c)c) Explain why the concentrations of silver(I) nitrate and potassium chromate(VI) are different. ..............................................................................................................................  [1] (ii) What mass of silver(I) nitrate is needed to prepare 100 cm3 of silver(I) nitrate solution, concentration 0.2 mol / dm3? The mass of one mole of AgNO3 is 170 g. .................................................................................................................................... ..............................................................................................................................  [2] (iii) What is the maximum mass of silver(I) chromate(VI) which could be obtained from 20 cm3 of aqueous silver(I) nitrate, concentration 0.2 mol / dm3? number of moles of AgNO3 used = ..................... number of moles of Ag2CrO4 formed = ..................... mass of one mole of Ag2CrO4 = 332 g mass  Ag2 of CrO4 formed = ..................... g [1] [1] [1]",acids-bases-salts
4.0,5.0,"PhysicsAndMathsTutor.com5  Methylamine, CH3NH2, is a weak base. Its properties are similar to those of ammonia. (a)  When methylamine is dissolved in water, the following equilibrium is set up. CH3NH2 + H2O acid base HC NH3 + + OH– 3 (i)  Suggest why the arrows are not the same length. (ii)  Explain why water is stated to behave as an acid and methylamine as a base. [1] [2] (b)  An aqueous solution of the strong base, sodium hydroxide, is pH 12. Predict the pH of an aqueous solution of methylamine which has the same concentration. Give a reason for your choice of pH. (c)  Methylamine is a weak base like ammonia. (i)  Methylamine can neutralise acids. 2CH3NH2   +   H2SO4 → (CH3NH3)2 SO4 methylammonium sulphate Write the equation for the reaction between methylamine and hydrochloric acid. Name the salt formed. (ii)  When aqueous methylamine is added to aqueous iron(II) sulphate, a green precipitate is formed. What would you see if iron(III) chloride solution had been used instead of iron(II) sulphate? [2] [2] [1] (iii)  Suggest the name of a reagent that will displace methylamine from one of its salts, for example methylammonium sulphate. [1]",acids-bases-salts
4.0,3.0,"PhysicsAndMathsTutor.com3  The major use of sulfur dioxide is to manufacture sulfuric acid. (a) (i) Another use of sulfur dioxide is as the food additive E220. How does it preserve food? .................................................................................................................................... ..............................................................................................................................  [1] (ii) Why is sulfur dioxide used in the manufacture of wood pulp? ..............................................................................................................................  [1] (iii) How is sulfur dioxide manufactured? ..............................................................................................................................  [1] (b)  Complete the following description of the manufacture of sulfuric acid. Sulfur dioxide reacts with .............................. to form sulfur trioxide. The above reaction is catalysed by ................................................. . The optimum temperature for this reaction is .............................. °C. Sulfur trioxide needs to react with .............................. to form sulfuric acid. [4] (c) (i) Deﬁ ne the term acid. ..............................................................................................................................  [1] (ii) Sulfuric acid is a strong acid. Ethanedioic acid is a weak acid. Given solutions of both acids, how could you show that sulfuric acid is a strong acid and ethanedioic acid is a weak acid? method   ...................................................................................................................... ..............................................................................................................................  [1] result for each acid   ................................................................................................... ..............................................................................................................................  [1] PhysicsAndMathsTutor.com(d)  20.0 cm3 of sulfuric acid, concentration 0.30 mol / dm3, was added to 40 cm3 of sodium hydroxide, concentration 0.20 mol / dm3. 2NaOH  +  H2SO4  →  Na2SO4  +  2H2O (i) (ii) How many moles of H2SO4 were added? .............................. How many moles of NaOH were used? .............................. [1] [1] (iii) Which reagent is in excess? Give a reason for your choice. reagent in excess   ...............................................................................................  [1] reason   ....................................................................................................................... ..............................................................................................................................  [1] (iv) Is the pH of the ﬁ nal mixture less than 7, equal to 7 or more than 7? ..............................................................................................................................  [1]",acids-bases-salts
4.0,4.0,"PhysicsAndMathsTutor.com4 Hydrogen reacts with the halogens to form hydrogen halides. (a)  Bond  energy  is  the  amount  of  energy,  in  kJ,  that  must  be  supplied  (endothermic)  to break one mole of a bond. bond bond energy in kJ / mol ─H─HH─H Cl─Cl H─Cl ++2 ++4 Use the above data to show that the following reaction is exothermic. H─H    +    Cl─Cl        2H─Cl [3] PhysicsAndMathsTutor.com(b)  They react with water to form acidic solutions. HCl    +    H2O H3O+    +    Cl HF    +    H2O H3O+    +    F (i)  Explain why water behaves as a base in both of these reactions. (ii)  At equilibrium, only 1% of the hydrogen chloride exists as molecules, the rest has formed  ions.  In  the  other  equilibrium,  97%  of  the  hydrogen  fluoride  exists  as molecules, only 3% has formed ions. What does this tell you about the strength of each acid? [2] (iii)  How would the pH of these two solutions differ? [2] [1]",acids-bases-salts
4.0,1.0,"1 Choose a gas from the following list to answer the questions below. Each gas may be used once, more than once or not at all. ammonia ammonia       carbon dioxide       carbon monoxide fl uorine hydrogen hydrogen       krypton       nitroge propene sulfur dioxide (a)   It is a product of respiration.  ................................................................................................  [1] (b)   It polymerises to form a poly(alkene).  ..................................................................................  [1] (c)   It is a noble gas.  ..................................................................................................................  [1] (d)   It is the main component of air.  ............................................................................................  [1] (e)   It is a very reactive non-metal.  .............................................................................................  [1] (f) It is used to kill micro-organisms in fruit juice.  .....................................................................  [1] (g)   It burns to form water as the only product.  ..........................................................................  [1]",acids-bases-salts
4.0,2.0,"PhysicsAndMathsTutor.com2   Antimony, Sb, is an element in Group V. (a) The main ore of antimony is its sulfi de. The extraction of antimony is similar to that of zinc. Describe how each of these changes in the extraction of antimony is carried out. (i) antimony sulfi de to antimony oxide ..............................................................................................................................  [1] (ii) antimony oxide to antimony ..............................................................................................................................  [1] (b)  Antimony oxide is a white powder which is insoluble in water. Describe how you would fi nd out if it is a basic, an acidic or an amphoteric oxide. ........................................................................................................................................... ........................................................................................................................................... ........................................................................................................................................... .....................................................................................................................................  [4] (c) When antimony chloride is added to water, a faint white precipitate forms and the mixture slowly goes cloudy. forward SbCl 3(aq)  +  H2O(l) colourless backward 2HCl (aq)  +  SbOCl (s) white (i) Explain why after some time the appearance of the mixture remains unchanged. .................................................................................................................................... ..............................................................................................................................  [2] (ii) When a few drops of concentrated hydrochloric acid are added to the mixture, it changes to a colourless solution. Suggest an explanation. .................................................................................................................................... ..............................................................................................................................  [1] (iii) Suggest how you could make the colourless solution go cloudy. ..............................................................................................................................  [1]",acids-bases-salts
